alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
CAB,50,-5852.2501430198745,-984.376713076585,"[42.45132857771074, 1.950837879424736, 0.39035551842931593, 64.58689062271597, 1.5738087164653827, 0.20665371464627244, 1.7678176558096264, 4.976373555216051]",50,40,7.67
CAB,49,-4200.828205004459,-983.0562862365686,"[39.61335854586135, 2.265150977252892, 0.48313528520401844, 106.13719483577003, 2.0504230521023774, 0.19373490142586272, 3.511638656438588, 3.958211388926979]",50,40,7.85
CAB,53,-8140.39680552735,-139.64775558031616,"[45.59281012712095, 0.9660315520613901, 0.42628855876158933, 165.62571826940916, 1.7351945548737462, 0.0696332487701111, 1.7036493356938045, 2.9504036235114244]",50,40,7.46
CAB,51,-6739.75274705664,-1083.7828552201672,"[16.52482720265094, 0.989271384232693, 0.07191880642246896, 174.57608765910422, 2.364268162951064, 0.158483273880163, 3.302117483252157, 0.5513126635543276]",50,40,7.73
CAB,52,-4186.804209425824,-629.3063031267662,"[43.280518058128386, 0.4898955467932643, 0.25665999282731017, 30.395937489459012, 0.6787498987322369, 0.48059140405367834, 5.6478440334232305, 3.675111781284678]",50,40,7.81
CAB,54,-5411.293169296901,-2714.892233053363,"[5.200539665072594, 0.3705359377738459, 0.43011527199127814, 152.71921365655777, 2.151852472403065, 0.4604128101654125, 1.9769440623204806, 4.226962046964661]",50,40,7.73
CAB,58,-7278.434801119567,-636.9370357642329,"[44.24846846518857, 1.8188136088538998, 0.3423256573448745, 52.231816519286596, 2.4233830033136843, 0.20674327461111694, 2.730902963084627, 5.3750265476165735]",50,40,7.26
CAB,55,-8532.264710583873,-1797.93222695343,"[45.023680337928894, 1.5266730339782097, 0.45925191481669536, 136.5460569961405, 1.8746814853279103, 0.4034116064718963, 4.563016266269091, 4.837117841823005]",50,40,7.7
CAB,57,-10596.986100368646,-3370.306118144433,"[7.958143605507919, 2.4993303474990185, 0.37698903808339734, 67.42447029435756, 2.4341791368884658, 0.43031871940106553, 5.187759530011313, 4.874547075757159]",50,40,7.59
CAB,56,-10191.814139907867,-1444.5635105794845,"[14.261372660567543, 0.8848411371894449, 0.111491582397549, 158.73528408180744, 2.3046900348662738, 0.21811319790459388, 3.6377086758662833, 4.509228537453096]",50,40,7.76
CAB,59,-5120.6552778606965,-2846.7116945922594,"[15.577395418784977, 0.6160678833507226, 0.36514314946293075, 180.08562832406238, 1.675078518346579, 0.18034447531993872, 1.8369335998634144, 3.87370793111483]",50,40,7.55
GWO,0,-61025.702768720315,-2737.4131361444474,"[5.0, 0.11227508661703721, 0.3516440623988411, 163.64752990312292, 2.351046724715998, 0.3745397555975188, 6.0, 6.0]",50,40,6.6
GWO,1,-64130.03800678265,-1614.6426177586902,"[5.7425649512353765, 2.1741482472863813, 0.11776078816430587, 130.1069448706457, 2.060722654155907, 0.362335776203379, 5.064084645463598, 5.629013558532505]",50,40,6.32
GWO,2,-56425.060522171516,-2780.252388185975,"[5.0, 0.19582371026311582, 0.1943599993749083, 59.046916865405336, 1.9398469563082272, 0.38026994744737946, 6.0, 5.819555594481671]",50,40,6.34
GWO,3,-56837.40478569201,-3203.595335806624,"[5.0, 0.37611242827593366, 0.05, 109.80005813998876, 1.8642095687298141, 0.3902065493533877, 5.261105407271875, 6.0]",50,40,6.3
GWO,4,-54772.43837735935,-3600.454032513724,"[5.0, 0.46898876972098785, 0.2791572374098878, 90.44304646425623, 1.7730841371297494, 0.3779974447580803, 4.974434694736208, 6.0]",50,40,6.57
GWO,5,-57620.83350942889,-2737.4131361444474,"[5.0, 0.1512068405759928, 0.08650361701025527, 200.0, 2.1996720109849033, 0.36957196831960965, 6.0, 6.0]",50,40,6.52
GWO,6,-59243.14864564388,-4266.051379648397,"[5.297733959534113, 0.23403776913660632, 0.24416035438483571, 129.1603233799045, 1.8098392270698824, 0.39200651641076706, 6.0, 6.0]",50,40,6.49
